tweet_id,jpg_url,p1,p1_conf,p2,p2_conf,p3,p3_conf,dog_stage
675362609739206656,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,Labrador_retriever,0.479008,ice_bear,0.218289,kuvasz,0.13991099999999998,None
675372240448454658,https://pbs.twimg.com/media/CV9nd30XAAAEba5.jpg,Chihuahua,0.4163850000000001,West_Highland_white_terrier,0.102933,Samoyed,0.0872995,None
675432746517426176,https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg,Labrador_retriever,0.986548,golden_retriever,0.00886185,Chihuahua,0.000693528,None
675489971617296384,https://pbs.twimg.com/media/CV_SimUWoAAvJSY.jpg,West_Highland_white_terrier,0.139613,seat_belt,0.118647,Old_English_sheepdog,0.0939522,None
675497103322386432,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,vizsla,0.5195890000000001,miniature_pinscher,0.0647712,Rhodesian_ridgeback,0.0614913,None
675517828909424640,https://pbs.twimg.com/media/CV_r3v4VAAALvwg.jpg,Scottish_deerhound,0.240591,groenendael,0.156916,flat-coated_retriever,0.0908994,None
675522403582218240,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,cocker_spaniel,0.299708,golden_retriever,0.263665,Irish_setter,0.0803233,None
675531475945709568,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,Pembroke,0.918441,Cardigan,0.0273395,Siberian_husky,0.020221,None
675534494439489536,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,chow,0.749368,schipperke,0.13373800000000002,Newfoundland,0.0499138,None
675706639471788032,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,English_springer,0.9903,Welsh_springer_spaniel,0.00207991,cocker_spaniel,0.00201378,None
675707330206547968,https://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg,bath_towel,0.721933,Staffordshire_bullterrier,0.0593442,bagel,0.035701599999999986,None
675710890956750848,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,standard_schnauzer,0.4414270000000001,miniature_schnauzer,0.248885,Sealyham_terrier,0.164967,None
675740360753160193,https://pbs.twimg.com/ext_tw_video_thumb/675740268751138818/pu/img/dVaVeFAVT-lk_1ZV.jpg,golden_retriever,0.800495,kuvasz,0.0977564,Saluki,0.0684146,None
675781562965868544,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,Maltese_dog,0.921968,West_Highland_white_terrier,0.0178107,toy_poodle,0.0135554,None
675798442703122432,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,beagle,0.681218,basset,0.125121,boxer,0.0803982,None
675820929667219457,https://pbs.twimg.com/media/CWD_jQMWEAAdYwH.jpg,basset,0.556373,beagle,0.201675,bloodhound,0.110848,None
675822767435051008,https://pbs.twimg.com/media/CWEBOFYWwAA-O2c.jpg,Pomeranian,0.4607100000000001,chow,0.202765,Pekinese,0.133266,None
675845657354215424,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,pug,0.8839520000000001,Boston_bull,0.0110568,French_bulldog,0.00983981,None
675870721063669760,https://pbs.twimg.com/media/CWEs1b-WEAEhq82.jpg,golden_retriever,0.263892,Welsh_springer_spaniel,0.184193,beagle,0.182241,None
675878199931371520,https://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg,wood_rabbit,0.785756,hare,0.118181,Cardigan,0.0436271,None
675888385639251968,https://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg,West_Highland_white_terrier,0.672117,Old_English_sheepdog,0.146147,komondor,0.023141400000000003,None
675891555769696257,https://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg,Italian_greyhound,0.305637,whippet,0.232057,Great_Dane,0.117806,None
675898130735476737,https://pbs.twimg.com/media/CWFFt3_XIAArIYK.jpg,Labrador_retriever,0.40743,malinois,0.0770367,pug,0.0745973,None
676089483918516224,https://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg,bull_mastiff,0.743808,boxer,0.106697,American_Staffordshire_terrier,0.0423353,None
676101918813499392,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,Shih-Tzu,0.225848,Norfolk_terrier,0.186873,Irish_terrier,0.10698699999999997,None
676146341966438401,https://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg,Irish_water_spaniel,0.388332,standard_poodle,0.284121,greenhouse,0.0348681,None
676191832485810177,https://pbs.twimg.com/media/CWJQ4UmWoAIJ29t.jpg,Chihuahua,0.376741,Italian_greyhound,0.17311400000000002,muzzle,0.07148510000000001,None
676219687039057920,https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg,bubble,0.997556,leafhopper,0.000158961,whippet,0.000132464,None
676237365392908289,https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg,French_bulldog,0.961996,Chihuahua,0.021793,Boston_bull,0.00691629,None
676263575653122048,https://pbs.twimg.com/media/CWKSIfUUYAAiOBO.jpg,teddy,0.0982826,toy_poodle,0.0980293,shopping_basket,0.07785210000000001,None
676430933382295552,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,golden_retriever,0.583875,cocker_spaniel,0.203671,Labrador_retriever,0.0361217,None
676440007570247681,https://pbs.twimg.com/media/CWMyl9EWUAAnZJ0.jpg,Maltese_dog,0.579472,toy_poodle,0.133446,Shih-Tzu,0.0943966,None
676470639084101634,https://pbs.twimg.com/media/CWNOdIpWoAAWid2.jpg,golden_retriever,0.7903859999999999,borzoi,0.0228851,dingo,0.0153434,None
676496375194980353,https://pbs.twimg.com/media/CWNl3S9WcAARN34.jpg,pug,0.985387,Norwegian_elkhound,0.0044169,French_bulldog,0.00389287,None
676533798876651520,https://pbs.twimg.com/media/CWOH4s9U8AEtkmQ.jpg,chow,0.26527399999999995,ice_bear,0.167614,fur_coat,0.117506,None
676575501977128964,https://pbs.twimg.com/media/CWOt07EUsAAnOYW.jpg,feather_boa,0.424106,Yorkshire_terrier,0.0731443,Shetland_sheepdog,0.0575976,None
676582956622721024,https://pbs.twimg.com/media/CWO0m8tUwAAB901.jpg,seat_belt,0.790028,Boston_bull,0.196307,French_bulldog,0.0124289,None
676588346097852417,https://pbs.twimg.com/media/CWO5gmCUYAAX4WA.jpg,Boston_bull,0.976577,French_bulldog,0.0143237,Chihuahua,0.00230192,None
676603393314578432,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,whippet,0.8770209999999999,Great_Dane,0.0341819,boxer,0.028404,None
676606785097199616,https://pbs.twimg.com/media/CWPKSGpWcAQN6mw.jpg,Loafer,0.202999,doormat,0.200411,malinois,0.1423,None
676613908052996102,https://pbs.twimg.com/media/CWPQwmJWUAAu_At.jpg,book_jacket,0.49379,Doberman,0.0964228,miniature_pinscher,0.07064669999999999,None
676617503762681856,https://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg,Chihuahua,0.841084,Pomeranian,0.12053,Pekinese,0.00660034,None
676811746707918848,https://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg,Chihuahua,0.440916,Pomeranian,0.345806,cocker_spaniel,0.0603312,None
676819651066732545,https://pbs.twimg.com/media/CWSL4W8WsAAE4KU.jpg,rain_barrel,0.625555,barrel,0.138383,Labrador_retriever,0.0394646,None
676821958043033607,https://pbs.twimg.com/media/CWSN-vaXAAA8Ehr.jpg,Great_Pyrenees,0.8698040000000001,kuvasz,0.0798143,standard_poodle,0.013263,None
676864501615042560,https://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg,Chesapeake_Bay_retriever,0.371146,water_buffalo,0.0995963,Weimaraner,0.0489679,None
676936541936185344,https://pbs.twimg.com/media/CWT2MUgWIAECWig.jpg,Chesapeake_Bay_retriever,0.5452859999999999,Norwegian_elkhound,0.081482,space_heater,0.0473911,None
676946864479084545,https://pbs.twimg.com/media/CWT_lOQWUAAXPaY.jpg,Pekinese,0.752707,golden_retriever,0.055654599999999985,Great_Pyrenees,0.041017800000000014,None
676949632774234114,https://pbs.twimg.com/media/CWUCGMtWEAAjXnS.jpg,Welsh_springer_spaniel,0.206479,Saint_Bernard,0.13933900000000002,boxer,0.114606,None
676957860086095872,https://pbs.twimg.com/ext_tw_video_thumb/676957802976419840/pu/img/dCj-qlXo73A5hf6Q.jpg,Labrador_retriever,0.772423,beagle,0.055901699999999985,golden_retriever,0.0311519,None
676975532580409345,https://pbs.twimg.com/media/CWUZpydWcAAeipD.jpg,malamute,0.363257,Siberian_husky,0.245862,Eskimo_dog,0.125547,None
677187300187611136,https://pbs.twimg.com/media/CWXaQMBWcAAATDi.jpg,English_setter,0.282396,Shih-Tzu,0.08411189999999999,Old_English_sheepdog,0.059538,None
677269281705472000,https://pbs.twimg.com/media/CWYk0WxWoAAEwRt.jpg,Shetland_sheepdog,0.656616,collie,0.195405,German_shepherd,0.0131032,None
677301033169788928,https://pbs.twimg.com/media/CWZBsjPWsAAZFFl.jpg,Japanese_spaniel,0.6611779999999999,Pekinese,0.150119,Chihuahua,0.11972,None
677314812125323265,https://pbs.twimg.com/media/CWZOOIUW4AAQrX_.jpg,Blenheim_spaniel,0.924127,Japanese_spaniel,0.0547901,Chihuahua,0.00820404,None
677328882937298944,https://pbs.twimg.com/media/CWZbBlAUsAAjRg5.jpg,water_buffalo,0.42425,kelpie,0.0290541,Staffordshire_bullterrier,0.0284697,None
677331501395156992,https://pbs.twimg.com/media/CWZdaGxXAAAjGjb.jpg,beagle,0.313464,boxer,0.21850300000000006,French_bulldog,0.106462,None
677334615166730240,https://pbs.twimg.com/media/CWZgPPUWUAAUOvu.jpg,Lakeland_terrier,0.859392,Airedale,0.0672917,Irish_water_spaniel,0.0495306,None
677530072887205888,https://pbs.twimg.com/media/CWcSAI-WUAAOB9W.jpg,Staffordshire_bullterrier,0.6892590000000001,Norwegian_elkhound,0.026121,American_Staffordshire_terrier,0.0230747,None
677547928504967168,https://pbs.twimg.com/media/CWciPonWEAUOqLD.jpg,American_Staffordshire_terrier,0.914978,Staffordshire_bullterrier,0.08439529999999999,boxer,0.000461663,None
677557565589463040,https://pbs.twimg.com/media/CWcrAVQWEAA6QMp.jpg,seat_belt,0.27725700000000003,Shih-Tzu,0.249017,Pekinese,0.209213,None
677565715327688705,https://pbs.twimg.com/media/CWcybBmWcAAigAQ.jpg,basset,0.397295,Welsh_springer_spaniel,0.199554,purse,0.105641,None
677644091929329666,https://pbs.twimg.com/ext_tw_video_thumb/677644010865999872/pu/img/zVHEMYnJKzq1SauT.jpg,Chihuahua,0.626236,Italian_greyhound,0.128483,swing,0.0598404,None
677673981332312066,https://pbs.twimg.com/media/CWeU5LBWEAA8F0J.jpg,Maltese_dog,0.817908,Angora,0.0778051,Pomeranian,0.0221842,None
677687604918272002,https://pbs.twimg.com/media/CWehRdEWIAAySyO.jpg,Pembroke,0.573047,sunglasses,0.12675799999999998,golden_retriever,0.108047,None
677698403548192770,https://pbs.twimg.com/media/CWerGmOXAAAm6NY.jpg,Shih-Tzu,0.916645,Lhasa,0.057883400000000015,Pekinese,0.0201258,None
677700003327029250,https://pbs.twimg.com/media/CWesj06W4AAIKl8.jpg,Siberian_husky,0.120849,junco,0.0792056,malamute,0.0630875,None
677895101218201600,https://pbs.twimg.com/media/CWhd_7WWsAAaqWG.jpg,dalmatian,0.550702,kuvasz,0.0602264,Great_Pyrenees,0.058631,None
677918531514703872,https://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg,Eskimo_dog,0.199347,dalmatian,0.153225,American_Staffordshire_terrier,0.107798,None
678021115718029313,https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg,miniature_pinscher,0.822048,Doberman,0.0960845,Rottweiler,0.032709300000000004,None
678255464182861824,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg,Chihuahua,0.613819,Yorkshire_terrier,0.127931,Pomeranian,0.062124300000000014,None
678278586130948096,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,Maltese_dog,0.897841,Lhasa,0.0357175,Tibetan_terrier,0.017107499999999998,None
678334497360859136,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,Norfolk_terrier,0.378643,golden_retriever,0.0955939,kelpie,0.0853092,None
678341075375947776,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,golden_retriever,0.853284,cocker_spaniel,0.0262298,Labrador_retriever,0.0241228,None
678380236862578688,https://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg,dogsled,0.08854,snowmobile,0.057291,Samoyed,0.0476014,None
678389028614488064,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,miniature_pinscher,0.516284,kelpie,0.227402,vizsla,0.103246,None
678396796259975168,https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg,Pembroke,0.95618,Cardigan,0.0318031,Chihuahua,0.0062765,None
678399652199309312,https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg,swing,0.929196,Bedlington_terrier,0.0150472,Great_Pyrenees,0.014038900000000002,None
678410210315247616,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,schipperke,0.145877,Labrador_retriever,0.0983538,kelpie,0.0973934,None
678424312106393600,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,Maltese_dog,0.759945,toy_poodle,0.101194,Shih-Tzu,0.0560374,None
678446151570427904,https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg,Staffordshire_bullterrier,0.284492,Rottweiler,0.189434,American_Staffordshire_terrier,0.18943,None
678643457146150913,https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg,Labrador_retriever,0.33875700000000003,flat-coated_retriever,0.30447,chest,0.0933923,None
678740035362037760,https://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg,seat_belt,0.7871640000000001,sunglasses,0.045738699999999986,beagle,0.0225251,None
678755239630127104,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,malamute,0.606654,Border_collie,0.193831,collie,0.0483781,None
678764513869611008,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,Irish_terrier,0.696646,Australian_terrier,0.0749616,Irish_setter,0.06390119999999999,None
678774928607469569,https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg,Pembroke,0.194681,toy_poodle,0.121821,Pomeranian,0.096843,None
678798276842360832,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,Airedale,0.583122,silky_terrier,0.12956700000000002,Lakeland_terrier,0.0947266,None
678800283649069056,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,Labrador_retriever,0.213673,beagle,0.146235,Airedale,0.122701,None
678969228704284672,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,Labrador_retriever,0.680251,Chesapeake_Bay_retriever,0.201697,golden_retriever,0.019675900000000003,None
678991772295516161,https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg,Eskimo_dog,0.330216,Siberian_husky,0.187003,Chihuahua,0.10142,None
679047485189439488,https://pbs.twimg.com/media/CWx2FaLWcAEQ3vh.jpg,panpipe,0.962572,bannister,0.0252482,golden_retriever,0.00293035,None
679062614270468097,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg,cash_machine,0.802333,schipperke,0.0455186,German_shepherd,0.0233535,None
679111216690831360,https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg,kelpie,0.189423,beagle,0.121988,basset,0.121171,None
679132435750195208,https://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg,Scottish_deerhound,0.19461,Irish_wolfhound,0.162855,giant_schnauzer,0.15983699999999998,None
679148763231985668,https://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg,Italian_greyhound,0.302685,hair_slide,0.124281,Afghan_hound,0.059846,None
679158373988876288,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,pug,0.27220500000000003,bull_mastiff,0.25153000000000003,bath_towel,0.116806,None
679462823135686656,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,toy_poodle,0.62178,miniature_poodle,0.197819,soft-coated_wheaten_terrier,0.046745,None
679475951516934144,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,Maltese_dog,0.145742,toy_poodle,0.139407,West_Highland_white_terrier,0.108821,None
679511351870550016,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,Chihuahua,0.761972,black-footed_ferret,0.150605,squirrel_monkey,0.028147900000000007,None
679530280114372609,https://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg,dalmatian,0.750256,jaguar,0.169007,zebra,0.00648149,None
679722016581222400,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,boxer,0.459604,Boston_bull,0.197913,French_bulldog,0.0870225,None
679729593985699840,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,wallaby,0.164215,West_Highland_white_terrier,0.0935148,ashcan,0.0672783,None
679736210798047232,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,French_bulldog,0.319139,Chihuahua,0.154088,Cardigan,0.117688,None
679777920601223168,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,bloodhound,0.5288189999999999,bull_mastiff,0.420119,French_bulldog,0.00948059,None
679828447187857408,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,Chihuahua,0.346545,dalmatian,0.166246,toy_terrier,0.117502,None
679844490799091713,https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg,Airedale,0.903832,Border_terrier,0.0347126,toy_poodle,0.021378,None
679854723806179328,https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg,llama,0.887963,ram,0.0950207,chow,0.00230739,None
679862121895714818,https://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg,EntleBucher,0.5232060000000001,Greater_Swiss_Mountain_dog,0.431657,Appenzeller,0.0442079,None
680070545539371008,https://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg,earthstar,0.127701,Shih-Tzu,0.121811,bubble,0.11782,None
680100725817409536,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,golden_retriever,0.6989609999999999,chow,0.14597100000000002,Pomeranian,0.034888,None
680115823365742593,https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg,pug,0.999365,French_bulldog,0.000543615,Boston_bull,2.8152800000000006e-05,None
680130881361686529,https://pbs.twimg.com/media/CXBPbVtWAAA2Vus.jpg,Maltese_dog,0.199121,West_Highland_white_terrier,0.197897,Shih-Tzu,0.15713,None
680145970311643136,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,miniature_poodle,0.457117,toy_poodle,0.226481,Maltese_dog,0.0676815,None
680161097740095489,https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg,bluetick,0.268681,miniature_pinscher,0.125652,English_setter,0.0893727,None
680191257256136705,https://pbs.twimg.com/media/CXCGVXyWsAAAVHE.jpg,Brittany_spaniel,0.7332529999999999,Welsh_springer_spaniel,0.251634,English_springer,0.00924321,None
680473011644985345,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,Lakeland_terrier,0.796694,West_Highland_white_terrier,0.138709,Norwich_terrier,0.016253399999999998,None
680494726643068929,https://pbs.twimg.com/media/CXGaVxOWAAADjhF.jpg,kuvasz,0.438627,Samoyed,0.111622,Great_Pyrenees,0.0640608,None
680497766108381184,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,Chihuahua,0.538354,muzzle,0.0842887,ski_mask,0.07669010000000001,None
680609293079592961,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg,French_bulldog,0.700764,Chihuahua,0.07238960000000001,American_Staffordshire_terrier,0.039618699999999986,None
680801747103793152,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,pug,0.99672,Labrador_retriever,0.00143879,Staffordshire_bullterrier,0.000517603,None
680836378243002368,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,Pembroke,0.427781,Shetland_sheepdog,0.160669,Pomeranian,0.11125,None
680889648562991104,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,Shetland_sheepdog,0.876337,collie,0.078331,Pomeranian,0.0204075,None
680913438424612864,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,Pomeranian,0.615678,golden_retriever,0.12645499999999998,Chihuahua,0.0871836,None
680934982542561280,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,Labrador_retriever,0.7843979999999999,Siberian_husky,0.0559251,beagle,0.0227501,None
680940246314430465,https://pbs.twimg.com/media/CXMvio7WQAAPZJj.jpg,soft-coated_wheaten_terrier,0.289598,West_Highland_white_terrier,0.157195,toy_poodle,0.07443469999999999,None
680959110691590145,https://pbs.twimg.com/media/CXNAsm6WsAEST9R.jpg,carousel,0.500992,feather_boa,0.06439,pug,0.0443565,None
680970795137544192,https://pbs.twimg.com/media/CXNLU6wWkAE0OkJ.jpg,pug,0.713102,whippet,0.05742630000000001,quilt,0.0560181,None
681193455364796417,https://pbs.twimg.com/media/CXQV03pWYAAVniz.jpg,Pomeranian,0.992619,keeshond,0.00435645,schipperke,0.000814,None
681231109724700672,https://pbs.twimg.com/media/CXQ4EwQWwAEVaUf.jpg,Irish_setter,0.406047,cocker_spaniel,0.345646,Airedale,0.147912,None
681261549936340994,https://pbs.twimg.com/media/CXRTw_5WMAAUDVp.jpg,Tibetan_terrier,0.382101,miniature_poodle,0.0954294,Maltese_dog,0.0657377,None
681281657291280384,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,Saint_Bernard,0.99883,Pekinese,0.000391312,Great_Pyrenees,0.000223582,None
681297372102656000,https://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg,Lhasa,0.482401,Shih-Tzu,0.113672,Pomeranian,0.0962286,None
681320187870711809,https://pbs.twimg.com/media/CXSJGAQUQAAoG9Q.jpg,Samoyed,0.362596,Eskimo_dog,0.245395,Siberian_husky,0.108232,None
681339448655802368,https://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg,seat_belt,0.5324409999999999,Labrador_retriever,0.0946149,kuvasz,0.089863,None
681523177663676416,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,Norfolk_terrier,0.205067,German_shepherd,0.160439,chow,0.15623399999999998,None
681579835668455424,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,Rottweiler,0.760671,Labrador_retriever,0.0965847,Staffordshire_bullterrier,0.0403326,None
681610798867845120,https://pbs.twimg.com/media/CXWRZBgWkAEHMea.jpg,toy_poodle,0.8217040000000001,miniature_poodle,0.116042,Yorkshire_terrier,0.0148472,None
681654059175129088,https://pbs.twimg.com/media/CXW4wGHWsAE_eBD.jpg,Pomeranian,0.800538,chow,0.146892,Pekinese,0.0376125,None
681694085539872773,https://pbs.twimg.com/media/CXXdJ7CVAAALu23.jpg,toy_poodle,0.920992,miniature_poodle,0.0608572,Maltese_dog,0.00606372,None
681891461017812993,https://pbs.twimg.com/media/CXaQqGbWMAAKEgN.jpg,Chihuahua,0.20357,doormat,0.13431600000000002,toy_terrier,0.0844823,None
681981167097122816,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg,Labrador_retriever,0.4525770000000001,golden_retriever,0.40342,beagle,0.0694857,None
682032003584274432,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,schipperke,0.997953,groenendael,0.000676435,miniature_pinscher,0.000211246,None
682259524040966145,https://pbs.twimg.com/media/CXffar9WYAArfpw.jpg,Siberian_husky,0.43967,Eskimo_dog,0.340474,malamute,0.101253,None
682303737705140231,https://pbs.twimg.com/media/CXgHoLnWAAA8i52.jpg,seat_belt,0.997659,Lakeland_terrier,0.00173092,Airedale,0.00020361,None
682389078323662849,https://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg,curly-coated_retriever,0.482288,flat-coated_retriever,0.315286,Great_Dane,0.0621789,None
682393905736888321,https://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg,vizsla,0.657275,paddle,0.0902864,Rhodesian_ridgeback,0.0482283,None
682429480204398592,https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg,whippet,0.594701,Italian_greyhound,0.314091,Mexican_hairless,0.0377733,None
682638830361513985,https://pbs.twimg.com/media/CXk4W0qWYAMEMEs.jpg,English_springer,0.440781,Cardigan,0.411182,Border_collie,0.0224122,None
682662431982772225,https://pbs.twimg.com/media/CXlN1-EWMAQdwXK.jpg,beagle,0.413824,Cardigan,0.26355300000000004,basset,0.16761800000000002,None
682750546109968385,https://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg,English_setter,0.947198,English_springer,0.0311277,Brittany_spaniel,0.00551247,None
683030066213818368,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg,boxer,0.722218,bull_mastiff,0.193804,French_bulldog,0.0551937,None
683078886620553216,https://pbs.twimg.com/media/CXrIntsUsAEkv0d.jpg,koala,0.141432,Eskimo_dog,0.0940442,wallaby,0.0852365,None
683098815881154561,https://pbs.twimg.com/media/CXrawAhWkAAWSxC.jpg,golden_retriever,0.889848,kuvasz,0.0530082,Labrador_retriever,0.0378812,None
683111407806746624,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg,cocker_spaniel,0.901392,soft-coated_wheaten_terrier,0.0286048,miniature_schnauzer,0.0178054,None
683142553609318400,https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg,Leonberg,0.605851,chow,0.18347,German_shepherd,0.0796619,None
683357973142474752,https://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg,Pembroke,0.406509,Cardigan,0.154854,Siberian_husky,0.136366,None
683391852557561860,https://pbs.twimg.com/media/CXvlQ2zW8AAE0tp.jpg,French_bulldog,0.992833,Boston_bull,0.00474863,pug,0.00139169,None
683449695444799489,https://pbs.twimg.com/media/CXwZ3pbWsAAriTv.jpg,Lakeland_terrier,0.303512,soft-coated_wheaten_terrier,0.211424,golden_retriever,0.170725,None
683462770029932544,https://pbs.twimg.com/media/CXwlw9MWsAAc-JB.jpg,Italian_greyhound,0.39956,whippet,0.26715300000000003,German_short-haired_pointer,0.0813191,None
683481228088049664,https://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg,keeshond,0.508951,chow,0.442016,German_shepherd,0.013206,None
683498322573824003,https://pbs.twimg.com/media/CXxGGOsUwAAr62n.jpg,Airedale,0.945362,Irish_terrier,0.02685,Lakeland_terrier,0.016826400000000002,None
683742671509258241,https://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg,Pembroke,0.895279,Cardigan,0.022385,cocker_spaniel,0.0170452,None
683773439333797890,https://pbs.twimg.com/media/CX1AUQ2UAAAC6s-.jpg,miniature_pinscher,0.0728852,Labrador_retriever,0.0578658,schipperke,0.0532566,None
683828599284170753,https://pbs.twimg.com/media/CX1ye7HUMAADDzh.jpg,malamute,0.577376,Siberian_husky,0.287131,Eskimo_dog,0.117563,None
683834909291606017,https://pbs.twimg.com/ext_tw_video_thumb/683834825250320385/pu/img/yZdrqMlyky4KGOu6.jpg,Maltese_dog,0.738449,toy_poodle,0.102992,Samoyed,0.0232472,None
683849932751646720,https://pbs.twimg.com/media/CX2F4qNUQAAR6Cm.jpg,hog,0.458855,Mexican_hairless,0.164906,wild_boar,0.1117,None
683852578183077888,https://pbs.twimg.com/media/CX2ISqSWYAAEtCF.jpg,toy_poodle,0.5513520000000001,teddy,0.180678,miniature_poodle,0.164095,None
683857920510050305,https://pbs.twimg.com/media/CX2NJmRWYAAxz_5.jpg,bluetick,0.174738,Shetland_sheepdog,0.126101,beagle,0.12288699999999997,None
